StateFIPSCode,CountyFIPSCode,County Name/State Abbreviation,Period,UnemploymentRate(%)
26,117,"Montcalm County, MI",Feb-20,3.7 
26,119,"Montmorency County, MI",Feb-20,9.4 
26,121,"Muskegon County, MI",Feb-20,3.8 
26,123,"Newaygo County, MI",Feb-20,4.1 
26,125,"Oakland County, MI",Feb-20,2.9 
26,127,"Oceana County, MI",Feb-20,6.7 
26,129,"Ogemaw County, MI",Feb-20,7.8 
26,131,"Ontonagon County, MI",Feb-20,6.3 
26,133,"Osceola County, MI",Feb-20,3.8 
26,135,"Oscoda County, MI",Feb-20,6.5 
26,137,"Otsego County, MI",Feb-20,4.9 
26,139,"Ottawa County, MI",Feb-20,2.3 
26,141,"Presque Isle County, MI",Feb-20,10.3 
26,143,"Roscommon County, MI",Feb-20,8.3 
26,145,"Saginaw County, MI",Feb-20,4.4 
26,147,"St. Clair County, MI",Feb-20,4.7 
26,149,"St. Joseph County, MI",Feb-20,3.2 
26,151,"Sanilac County, MI",Feb-20,4.8 
26,153,"Schoolcraft County, MI",Feb-20,7.7 
26,155,"Shiawassee County, MI",Feb-20,3.7 
26,157,"Tuscola County, MI",Feb-20,5.1 
26,159,"Van Buren County, MI",Feb-20,4.5 
26,161,"Washtenaw County, MI",Feb-20,2.2 
26,163,"Wayne County, MI",Feb-20,4.4 
26,165,"Wexford County, MI",Feb-20,4.6 
27,001,"Aitkin County, MN",Feb-20,8.0 
27,003,"Anoka County, MN",Feb-20,3.3 
27,005,"Becker County, MN",Feb-20,5.6 
27,007,"Beltrami County, MN",Feb-20,5.0 
27,009,"Benton County, MN",Feb-20,5.1 
27,011,"Big Stone County, MN",Feb-20,6.2 
27,013,"Blue Earth County, MN",Feb-20,2.9 
27,015,"Brown County, MN",Feb-20,4.8 
27,017,"Carlton County, MN",Feb-20,5.4 
27,019,"Carver County, MN",Feb-20,2.8 
27,021,"Cass County, MN",Feb-20,7.7 
27,023,"Chippewa County, MN",Feb-20,5.0 
27,025,"Chisago County, MN",Feb-20,4.9 
27,027,"Clay County, MN",Feb-20,3.3 
27,029,"Clearwater County, MN",Feb-20,11.8 
27,031,"Cook County, MN",Feb-20,5.6 
27,033,"Cottonwood County, MN",Feb-20,3.8 
27,035,"Crow Wing County, MN",Feb-20,5.6 
27,037,"Dakota County, MN",Feb-20,2.9 
27,039,"Dodge County, MN",Feb-20,4.2 
27,041,"Douglas County, MN",Feb-20,3.8 
27,043,"Faribault County, MN",Feb-20,5.4 
27,045,"Fillmore County, MN",Feb-20,4.7 
27,047,"Freeborn County, MN",Feb-20,3.7 
27,049,"Goodhue County, MN",Feb-20,3.8 
27,051,"Grant County, MN",Feb-20,5.9 
27,053,"Hennepin County, MN",Feb-20,2.6 
27,055,"Houston County, MN",Feb-20,4.1 
27,057,"Hubbard County, MN",Feb-20,7.1 
27,059,"Isanti County, MN",Feb-20,5.3 
27,061,"Itasca County, MN",Feb-20,7.0 
27,063,"Jackson County, MN",Feb-20,3.8 
27,065,"Kanabec County, MN",Feb-20,9.2 
27,067,"Kandiyohi County, MN",Feb-20,4.5 
27,069,"Kittson County, MN",Feb-20,4.6 
27,071,"Koochiching County, MN",Feb-20,6.1 
27,073,"Lac qui Parle County, MN",Feb-20,5.8 
27,075,"Lake County, MN",Feb-20,4.2 
27,077,"Lake of the Woods County, MN",Feb-20,3.8 
27,079,"Le Sueur County, MN",Feb-20,6.4 
27,081,"Lincoln County, MN",Feb-20,5.9 
27,083,"Lyon County, MN",Feb-20,3.8 
27,085,"McLeod County, MN",Feb-20,4.7 
27,087,"Mahnomen County, MN",Feb-20,6.9 
27,089,"Marshall County, MN",Feb-20,8.8 
27,091,"Martin County, MN",Feb-20,3.9 
27,093,"Meeker County, MN",Feb-20,5.2 
27,095,"Mille Lacs County, MN",Feb-20,7.8 
27,097,"Morrison County, MN",Feb-20,7.6 
27,099,"Mower County, MN",Feb-20,3.4 
27,101,"Murray County, MN",Feb-20,6.4 
27,103,"Nicollet County, MN",Feb-20,2.6 
27,105,"Nobles County, MN",Feb-20,3.4 
27,107,"Norman County, MN",Feb-20,6.0 
27,109,"Olmsted County, MN",Feb-20,2.6 
27,111,"Otter Tail County, MN",Feb-20,5.6 
27,113,"Pennington County, MN",Feb-20,6.9 
27,115,"Pine County, MN",Feb-20,7.8 
27,117,"Pipestone County, MN",Feb-20,5.0 
27,119,"Polk County, MN",Feb-20,4.6 
27,121,"Pope County, MN",Feb-20,3.7 
27,123,"Ramsey County, MN",Feb-20,2.9 
27,125,"Red Lake County, MN",Feb-20,8.2 
27,127,"Redwood County, MN",Feb-20,4.3 
27,129,"Renville County, MN",Feb-20,6.1 
27,131,"Rice County, MN",Feb-20,3.6 
27,133,"Rock County, MN",Feb-20,2.5 
27,135,"Roseau County, MN",Feb-20,5.0 
27,137,"St. Louis County, MN",Feb-20,4.4 
27,139,"Scott County, MN",Feb-20,2.9 
27,141,"Sherburne County, MN",Feb-20,4.4 
27,143,"Sibley County, MN",Feb-20,4.9 
27,145,"Stearns County, MN",Feb-20,3.8 
27,147,"Steele County, MN",Feb-20,3.4 
27,149,"Stevens County, MN",Feb-20,3.2 
27,151,"Swift County, MN",Feb-20,5.4 
27,153,"Todd County, MN",Feb-20,5.4 
27,155,"Traverse County, MN",Feb-20,5.3 
27,157,"Wabasha County, MN",Feb-20,4.3 
27,159,"Wadena County, MN",Feb-20,8.4 
27,161,"Waseca County, MN",Feb-20,5.1 
27,163,"Washington County, MN",Feb-20,2.9 
27,165,"Watonwan County, MN",Feb-20,4.6 
27,167,"Wilkin County, MN",Feb-20,3.6 
27,169,"Winona County, MN",Feb-20,3.1 
27,171,"Wright County, MN",Feb-20,4.0 
27,173,"Yellow Medicine County, MN",Feb-20,4.4 
28,001,"Adams County, MS",Feb-20,6.5 
28,003,"Alcorn County, MS",Feb-20,4.5 
28,005,"Amite County, MS",Feb-20,6.9 
28,007,"Attala County, MS",Feb-20,6.4 
28,009,"Benton County, MS",Feb-20,5.9 
28,011,"Bolivar County, MS",Feb-20,7.1 
28,013,"Calhoun County, MS",Feb-20,5.5 
28,015,"Carroll County, MS",Feb-20,6.2 
28,017,"Chickasaw County, MS",Feb-20,5.0 
28,019,"Choctaw County, MS",Feb-20,5.4 
28,021,"Claiborne County, MS",Feb-20,9.6 
28,023,"Clarke County, MS",Feb-20,6.2 
28,025,"Clay County, MS",Feb-20,7.1 
28,027,"Coahoma County, MS",Feb-20,8.1 
28,029,"Copiah County, MS",Feb-20,6.0 
28,031,"Covington County, MS",Feb-20,4.9 
28,033,"DeSoto County, MS",Feb-20,4.1 
28,035,"Forrest County, MS",Feb-20,4.6 
28,037,"Franklin County, MS",Feb-20,6.4 
28,039,"George County, MS",Feb-20,7.2 
28,041,"Greene County, MS",Feb-20,8.0 
28,043,"Grenada County, MS",Feb-20,4.8 
28,045,"Hancock County, MS",Feb-20,5.3 
28,047,"Harrison County, MS",Feb-20,4.9 
28,049,"Hinds County, MS",Feb-20,4.8 
28,051,"Holmes County, MS",Feb-20,9.3 
28,053,"Humphreys County, MS",Feb-20,11.6 
28,055,"Issaquena County, MS",Feb-20,8.2 
28,057,"Itawamba County, MS",Feb-20,4.7 
28,059,"Jackson County, MS",Feb-20,5.6 
28,061,"Jasper County, MS",Feb-20,7.8 
28,063,"Jefferson County, MS",Feb-20,13.9 
28,065,"Jefferson Davis County, MS",Feb-20,6.7 
28,067,"Jones County, MS",Feb-20,5.3 
28,069,"Kemper County, MS",Feb-20,7.3 
28,071,"Lafayette County, MS",Feb-20,3.8 
28,073,"Lamar County, MS",Feb-20,4.1 
28,075,"Lauderdale County, MS",Feb-20,4.9 
28,077,"Lawrence County, MS",Feb-20,6.0 
28,079,"Leake County, MS",Feb-20,5.5 
28,081,"Lee County, MS",Feb-20,4.1 
28,083,"Leflore County, MS",Feb-20,7.2 
28,085,"Lincoln County, MS",Feb-20,5.3 
28,087,"Lowndes County, MS",Feb-20,5.0 
28,089,"Madison County, MS",Feb-20,4.0 
28,091,"Marion County, MS",Feb-20,5.4 
28,093,"Marshall County, MS",Feb-20,5.3 
28,095,"Monroe County, MS",Feb-20,5.1 
28,097,"Montgomery County, MS",Feb-20,6.1 
28,099,"Neshoba County, MS",Feb-20,5.8 
28,101,"Newton County, MS",Feb-20,5.2 
28,103,"Noxubee County, MS",Feb-20,7.0 
